Date,Price,Open,High,Low,Change %
"Nov 20, 1998",12.8222,12.896,12.9067,12.8034,-0.61%
"Nov 23, 1998",12.8283,12.8169,12.8339,12.7325,0.05%
"Nov 24, 1998",12.8517,12.8177,12.8701,12.7829,0.18%
"Nov 25, 1998",12.8602,12.8456,12.8937,12.831,0.07%
"Nov 26, 1998",12.8573,12.847,12.8712,12.8041,-0.02%
"Nov 27, 1998",12.8045,12.8525,12.8701,12.7839,-0.41%
"Nov 30, 1998",12.7608,12.8007,12.8117,12.7318,-0.34%
"Dec 01, 1998",12.8108,12.758,12.8153,12.7465,0.39%
"Dec 02, 1998",12.9122,12.8141,12.9238,12.7723,0.79%
"Dec 03, 1998",12.9072,12.9195,12.9602,12.8546,-0.04%
"Dec 04, 1998",12.8794,12.9117,12.9363,12.8558,-0.22%
"Dec 07, 1998",12.799,12.8548,12.8856,12.7834,-0.62%
"Dec 08, 1998",12.8473,12.7842,12.8552,12.7547,0.38%
"Dec 09, 1998",12.828,12.862,12.8663,12.8061,-0.15%
"Dec 10, 1998",12.9528,12.8237,12.9594,12.8179,0.97%
"Dec 11, 1998",13.0854,12.9621,13.0993,12.9066,1.02%
"Dec 14, 1998",13.1151,13.0559,13.1296,13.0169,0.23%
"Dec 15, 1998",13.0571,13.1064,13.1159,13.038,-0.44%
"Dec 16, 1998",12.9439,13.0407,13.0887,12.9283,-0.87%
"Dec 17, 1998",12.9638,12.9275,13.0297,12.9275,0.15%
"Dec 18, 1998",13.0251,12.9629,13.0676,12.9629,0.47%
"Dec 21, 1998",13.0409,13.0412,13.0629,13.0007,0.12%
"Dec 22, 1998",13.0059,13.0451,13.0534,12.9769,-0.27%
"Dec 23, 1998",12.9932,13.0028,13.0343,12.9675,-0.10%
"Dec 24, 1998",12.9685,12.9893,13.0047,12.9442,-0.19%
"Dec 25, 1998",12.952,12.9505,12.9638,12.9457,-0.13%
"Dec 28, 1998",12.9845,12.9519,12.9935,12.9378,0.25%
"Dec 29, 1998",13.0289,12.9823,13.0592,12.9607,0.34%
"Dec 30, 1998",12.8612,13.0282,13.0414,12.8565,-1.29%
"Dec 31, 1998",12.8148,12.8561,12.9085,12.7963,-0.36%
"Jan 04, 1999",12.8463,12.8429,12.9517,12.8107,0.25%
"Jan 05, 1999",12.8147,12.8404,12.8595,12.8027,-0.25%
"Jan 06, 1999",12.8225,12.815,12.9037,12.7779,0.06%
"Jan 07, 1999",12.7942,12.826,12.8506,12.7505,-0.22%
"Jan 08, 1999",12.7254,12.7883,12.8036,12.6749,-0.54%
"Jan 11, 1999",12.627,12.7044,12.7459,12.6168,-0.77%
"Jan 12, 1999",12.6461,12.6212,12.6563,12.5718,0.15%
"Jan 13, 1999",12.7678,12.6494,12.8541,12.6449,0.96%
"Jan 14, 1999",12.8319,12.7779,12.852,12.7313,0.50%
"Jan 15, 1999",12.7873,12.8299,12.8992,12.7687,-0.35%
"Jan 18, 1999",12.8048,12.7781,12.8377,12.7726,0.14%
"Jan 19, 1999",12.8428,12.7994,12.8807,12.7648,0.30%
"Jan 20, 1999",12.7514,12.8423,12.847,12.7374,-0.71%
"Jan 21, 1999",12.8032,12.749,12.8285,12.7158,0.41%
"Jan 22, 1999",12.8347,12.7998,12.8441,12.7765,0.25%
"Jan 25, 1999",12.8434,12.8196,12.8747,12.816,0.07%
"Jan 26, 1999",12.8595,12.8502,12.8864,12.8308,0.13%
"Jan 27, 1999",12.7602,12.8529,12.8587,12.7347,-0.77%
"Jan 28, 1999",12.7825,12.7657,12.7944,12.7385,0.17%
"Jan 29, 1999",12.7525,12.7739,12.78,12.7185,-0.23%
"Feb 01, 1999",12.7211,12.7633,12.7693,12.6905,-0.25%
"Feb 02, 1999",12.7043,12.7176,12.7741,12.6919,-0.13%
"Feb 03, 1999",12.6703,12.6894,12.7149,12.6519,-0.27%
"Feb 04, 1999",12.7472,12.6765,12.7534,12.6265,0.61%
"Feb 05, 1999",12.6511,12.7338,12.754,12.6383,-0.75%
"Feb 08, 1999",12.7049,12.637,12.7122,12.6177,0.43%
"Feb 09, 1999",12.6917,12.6982,12.7355,12.6549,-0.10%
"Feb 10, 1999",12.6045,12.682,12.696,12.5913,-0.69%
"Feb 11, 1999",12.5694,12.5836,12.6228,12.5414,-0.28%
"Feb 12, 1999",12.6631,12.5686,12.667,12.5606,0.75%
"Feb 15, 1999",12.6035,12.6541,12.6839,12.5923,-0.47%
"Feb 16, 1999",12.6579,12.6458,12.6726,12.5764,0.43%
"Feb 17, 1999",12.6734,12.6594,12.7037,12.6389,0.12%
"Feb 18, 1999",12.6718,12.6616,12.6974,12.6441,-0.01%
"Feb 19, 1999",12.57,12.663,12.6774,12.5515,-0.80%
"Feb 22, 1999",12.6065,12.575,12.6142,12.5283,0.29%
"Feb 23, 1999",12.5159,12.5944,12.6098,12.4704,-0.72%
"Feb 24, 1999",12.3724,12.507,12.5223,12.3573,-1.15%
"Feb 25, 1999",12.4219,12.3744,12.4557,12.3736,0.40%
"Feb 26, 1999",12.4154,12.4048,12.446,12.3715,-0.05%
"Mar 01, 1999",12.4541,12.3777,12.4877,12.3565,0.31%
"Mar 02, 1999",12.5191,12.458,12.5299,12.4287,0.52%
"Mar 03, 1999",12.5127,12.52,12.5739,12.4844,-0.05%
"Mar 04, 1999",12.4809,12.498,12.505,12.436,-0.25%
"Mar 05, 1999",12.4495,12.4697,12.4857,12.4317,-0.25%
"Mar 08, 1999",12.4646,12.4076,12.4899,12.4007,0.12%
"Mar 09, 1999",12.542,12.4704,12.5503,12.4441,0.62%
"Mar 10, 1999",12.6027,12.5324,12.624,12.5107,0.48%
"Mar 11, 1999",12.6815,12.5987,12.7201,12.5592,0.63%
"Mar 12, 1999",12.6424,12.6788,12.6968,12.6147,-0.31%
"Mar 15, 1999",12.5751,12.6301,12.6394,12.5402,-0.53%
"Mar 16, 1999",12.6205,12.5604,12.6341,12.5325,0.36%
"Mar 17, 1999",12.6309,12.6196,12.6529,12.5829,0.08%
"Mar 18, 1999",12.6263,12.6301,12.6774,12.598,-0.04%
"Mar 19, 1999",12.6189,12.6192,12.6402,12.597,-0.06%
"Mar 22, 1999",12.6189,12.6177,12.6263,12.5878,0.00%
"Mar 23, 1999",12.6951,12.6138,12.6993,12.5623,0.60%
"Mar 24, 1999",12.6615,12.692,12.7688,12.653,-0.26%
"Mar 25, 1999",12.581,12.6623,12.7015,12.565,-0.64%
"Mar 26, 1999",12.5778,12.579,12.6072,12.5288,-0.03%
"Mar 29, 1999",12.5191,12.5689,12.5861,12.494,-0.47%
"Mar 30, 1999",12.493,12.5145,12.5427,12.4821,-0.21%
"Mar 31, 1999",12.4825,12.4867,12.5259,12.4519,-0.08%
"Apr 01, 1999",12.4178,12.4852,12.509,12.4056,-0.52%
"Apr 02, 1999",12.4272,12.4147,12.4424,12.4133,0.08%
"Apr 05, 1999",12.4008,12.4258,12.4573,12.3837,-0.21%
"Apr 06, 1999",12.331,12.4022,12.4285,12.2727,-0.56%
"Apr 07, 1999",12.3717,12.3209,12.3917,12.2983,0.33%
"Apr 08, 1999",12.4432,12.3608,12.4906,12.3577,0.58%
"Apr 09, 1999",12.4549,12.4355,12.4745,12.3996,0.09%
"Apr 12, 1999",12.4915,12.458,12.5444,12.458,0.29%
"Apr 13, 1999",12.5272,12.4911,12.5343,12.4867,0.29%
"Apr 14, 1999",12.4897,12.5232,12.5633,12.4808,-0.30%
"Apr 15, 1999",12.4686,12.4827,12.5244,12.4557,-0.17%
"Apr 16, 1999",12.4995,12.4666,12.52,12.421,0.25%
"Apr 19, 1999",12.4855,12.4851,12.5817,12.4367,-0.11%
"Apr 20, 1999",12.4676,12.4846,12.5506,12.4607,-0.14%
"Apr 21, 1999",12.4403,12.4664,12.5029,12.4256,-0.22%
"Apr 22, 1999",12.5306,12.4399,12.5306,12.4286,0.73%
"Apr 23, 1999",12.5202,12.5185,12.558,12.4934,-0.08%
"Apr 26, 1999",12.4923,12.503,12.5651,12.4785,-0.22%
"Apr 27, 1999",12.5337,12.488,12.5516,12.4651,0.33%
"Apr 28, 1999",12.5039,12.5287,12.5776,12.4984,-0.24%
"Apr 29, 1999",12.4729,12.4992,12.5375,12.4527,-0.25%
"Apr 30, 1999",12.4757,12.4706,12.5108,12.4433,0.02%
"May 03, 1999",12.4741,12.4701,12.4989,12.4496,-0.01%
"May 04, 1999",12.6237,12.4643,12.63,12.462,1.20%
"May 05, 1999",12.6854,12.613,12.7066,12.5965,0.49%
"May 06, 1999",12.7097,12.6811,12.7412,12.6496,0.19%
"May 07, 1999",12.6294,12.7012,12.711,12.6247,-0.63%
"May 10, 1999",12.5984,12.6256,12.6684,12.5786,-0.25%
"May 11, 1999",12.5811,12.5984,12.6218,12.5482,-0.14%
"May 12, 1999",12.5365,12.576,12.5833,12.5202,-0.35%
"May 13, 1999",12.5605,12.5372,12.5739,12.5326,0.19%
"May 14, 1999",12.551,12.5689,12.5952,12.5046,-0.08%
"May 17, 1999",12.5397,12.5699,12.5746,12.5136,-0.09%
"May 18, 1999",12.5662,12.5369,12.6067,12.5303,0.21%
"May 19, 1999",12.5366,12.5638,12.5832,12.5253,-0.24%
"May 20, 1999",12.4567,12.5328,12.5822,12.4524,-0.64%
"May 21, 1999",12.4112,12.4568,12.4773,12.4045,-0.37%
"May 24, 1999",12.399,12.408,12.4378,12.3495,-0.10%
"May 25, 1999",12.4452,12.387,12.455,12.3715,0.37%
"May 26, 1999",12.3607,12.4421,12.4483,12.3584,-0.68%
"May 27, 1999",12.3921,12.3576,12.4258,12.3106,0.25%
"May 28, 1999",12.4195,12.3824,12.441,12.3701,0.22%
"May 31, 1999",12.4308,12.4255,12.4522,12.4091,0.09%
"Jun 01, 1999",12.5037,12.4188,12.5104,12.396,0.59%
"Jun 02, 1999",12.4457,12.4902,12.5196,12.4282,-0.46%
"Jun 03, 1999",12.4512,12.4344,12.4832,12.4263,0.04%
"Jun 04, 1999",12.4899,12.4391,12.5031,12.4226,0.31%
"Jun 07, 1999",12.407,12.4856,12.4998,12.3924,-0.66%
"Jun 08, 1999",12.4593,12.4065,12.4674,12.3971,0.42%
"Jun 09, 1999",12.4275,12.4555,12.4645,12.3941,-0.26%
"Jun 10, 1999",12.4523,12.4262,12.4535,12.3849,0.20%
"Jun 11, 1999",12.5427,12.4399,12.5488,12.4334,0.73%
"Jun 14, 1999",12.4601,12.526,12.5385,12.45,-0.66%
"Jun 15, 1999",12.3677,12.4562,12.4823,12.3339,-0.74%
"Jun 16, 1999",12.3216,12.3608,12.3769,12.2984,-0.37%
"Jun 17, 1999",12.3655,12.3186,12.3855,12.2969,0.36%
"Jun 18, 1999",12.3883,12.3617,12.4153,12.3329,0.18%
"Jun 21, 1999",12.3439,12.3655,12.3831,12.2916,-0.36%
"Jun 22, 1999",12.3418,12.3366,12.3656,12.2947,-0.02%
"Jun 23, 1999",12.2633,12.34,12.35,12.2218,-0.64%
"Jun 24, 1999",12.3184,12.259,12.3367,12.2056,0.45%
"Jun 25, 1999",12.3142,12.3082,12.3665,12.2944,-0.03%
"Jun 28, 1999",12.2753,12.282,12.3136,12.2517,-0.32%
"Jun 29, 1999",12.1995,12.27,12.2874,12.1946,-0.62%
"Jun 30, 1999",12.2385,12.1987,12.2481,12.195,0.32%
"Jul 01, 1999",12.1983,12.2421,12.2775,12.194,-0.33%
"Jul 02, 1999",12.2479,12.2041,12.2582,12.1723,0.41%
"Jul 05, 1999",12.216,12.2345,12.2478,12.2074,-0.26%
"Jul 06, 1999",12.1182,12.2137,12.2295,12.091,-0.80%
"Jul 07, 1999",12.1036,12.1209,12.1349,12.0638,-0.12%
"Jul 08, 1999",12.0906,12.0795,12.1143,12.0463,-0.11%
"Jul 09, 1999",12.0177,12.0865,12.1159,12.0043,-0.60%
"Jul 12, 1999",12.0854,12.0235,12.0936,12.0117,0.56%
"Jul 13, 1999",12.0896,12.0831,12.1012,12.0513,0.03%
"Jul 14, 1999",12.1363,12.084,12.1478,12.0297,0.39%
"Jul 15, 1999",12.1482,12.1335,12.1897,12.1217,0.10%
"Jul 16, 1999",12.1235,12.1424,12.1845,12.1118,-0.20%
"Jul 19, 1999",12.2669,12.1242,12.2816,12.0783,1.18%
"Jul 20, 1999",12.2018,12.2584,12.2777,12.1615,-0.53%
"Jul 21, 1999",12.2522,12.1902,12.2662,12.177,0.41%
"Jul 22, 1999",12.2782,12.2489,12.3239,12.2108,0.21%
"Jul 23, 1999",12.2509,12.2779,12.3086,12.2234,-0.22%
"Jul 26, 1999",12.3458,12.253,12.3779,12.253,0.77%
"Jul 27, 1999",12.346,12.34,12.3773,12.3173,0.00%
"Jul 28, 1999",12.3957,12.3439,12.409,12.2922,0.40%
"Jul 29, 1999",12.557,12.395,12.5859,12.383,1.30%
"Jul 30, 1999",12.5857,12.5451,12.6169,12.5115,0.23%
"Aug 02, 1999",12.5437,12.576,12.5818,12.5157,-0.33%
"Aug 03, 1999",12.576,12.5442,12.6072,12.5203,0.26%
"Aug 04, 1999",12.575,12.5746,12.646,12.5549,-0.01%
"Aug 05, 1999",12.5237,12.5735,12.5892,12.511,-0.41%
"Aug 06, 1999",12.4854,12.5209,12.5748,12.4767,-0.31%
"Aug 09, 1999",12.4766,12.486,12.502,12.424,-0.07%
"Aug 10, 1999",12.5369,12.4733,12.572,12.4513,0.48%
"Aug 11, 1999",12.5235,12.5327,12.5583,12.4828,-0.11%
"Aug 12, 1999",12.5069,12.5083,12.5206,12.465,-0.13%
"Aug 13, 1999",12.4565,12.5054,12.543,12.4506,-0.40%
"Aug 16, 1999",12.4317,12.4619,12.5054,12.41,-0.20%
"Aug 17, 1999",12.4472,12.434,12.4599,12.384,0.12%
"Aug 18, 1999",12.4335,12.4559,12.4926,12.4183,-0.11%
"Aug 19, 1999",12.5582,12.4426,12.5777,12.4003,1.00%
"Aug 20, 1999",12.5346,12.544,12.5945,12.518,-0.19%
"Aug 23, 1999",12.4291,12.5348,12.5633,12.4219,-0.84%
"Aug 24, 1999",12.3815,12.4306,12.4505,12.3288,-0.38%
"Aug 25, 1999",12.3083,12.3768,12.3851,12.2931,-0.59%
"Aug 26, 1999",12.3224,12.3106,12.3682,12.3041,0.11%
"Aug 27, 1999",12.3296,12.3339,12.3526,12.2991,0.06%
"Aug 30, 1999",12.3483,12.3334,12.3588,12.31,0.15%
"Aug 31, 1999",12.4526,12.3552,12.5163,12.3459,0.84%
"Sep 01, 1999",12.4532,12.4478,12.5206,12.4377,0.00%
"Sep 02, 1999",12.4848,12.4527,12.5273,12.4083,0.25%
"Sep 03, 1999",12.4481,12.477,12.5502,12.434,-0.29%
"Sep 06, 1999",12.4804,12.4356,12.4844,12.4279,0.26%
"Sep 07, 1999",12.454,12.4695,12.4982,12.4172,-0.21%
"Sep 08, 1999",12.5747,12.4597,12.6298,12.4552,0.97%
"Sep 09, 1999",12.6972,12.5786,12.7194,12.5711,0.97%
"Sep 10, 1999",12.5706,12.6868,12.6914,12.5432,-1.00%
"Sep 13, 1999",12.4861,12.5767,12.6068,12.4719,-0.67%
"Sep 14, 1999",12.4863,12.4789,12.5112,12.4077,0.00%
"Sep 15, 1999",12.5331,12.4785,12.5474,12.4131,0.37%
"Sep 16, 1999",12.6031,12.5257,12.6296,12.5151,0.56%
"Sep 17, 1999",12.6081,12.6006,12.6306,12.542,0.04%
"Sep 20, 1999",12.5977,12.6039,12.6269,12.5762,-0.08%
"Sep 21, 1999",12.6792,12.5961,12.6926,12.5855,0.65%
"Sep 22, 1999",12.6539,12.6749,12.753,12.6325,-0.20%
"Sep 23, 1999",12.7807,12.6481,12.788,12.6481,1.00%
"Sep 24, 1999",12.7637,12.7752,12.7919,12.7273,-0.13%
"Sep 27, 1999",12.7881,12.739,12.8179,12.7306,0.19%
"Sep 28, 1999",12.8056,12.781,12.8294,12.7635,0.14%
"Sep 29, 1999",12.7729,12.7967,12.811,12.7313,-0.26%
"Sep 30, 1999",12.7985,12.7665,12.8082,12.7609,0.20%
"Oct 01, 1999",12.8502,12.7903,12.8716,12.7864,0.40%
"Oct 04, 1999",12.8549,12.8549,12.8975,12.8366,0.04%
"Oct 05, 1999",12.8641,12.85,12.882,12.8088,0.07%
"Oct 06, 1999",12.8668,12.8539,12.8898,12.8363,0.02%
"Oct 07, 1999",12.8302,12.8639,12.8695,12.8034,-0.28%
"Oct 08, 1999",12.8375,12.8269,12.8683,12.792,0.06%
"Oct 11, 1999",12.8408,12.8211,12.8851,12.8113,0.03%
"Oct 12, 1999",12.8762,12.8361,12.8838,12.8204,0.28%
"Oct 13, 1999",12.8646,12.8779,12.8956,12.8305,-0.09%
"Oct 14, 1999",12.9179,12.8566,12.9505,12.8352,0.41%
"Oct 15, 1999",12.9633,12.9191,12.9965,12.9028,0.35%
"Oct 18, 1999",12.9685,12.9602,13.0011,12.9479,0.04%
"Oct 19, 1999",12.9947,12.961,13.0137,12.9318,0.20%
"Oct 20, 1999",12.9288,12.9862,13.0041,12.9059,-0.51%
"Oct 21, 1999",13.0142,12.9276,13.049,12.9242,0.66%
"Oct 22, 1999",12.856,13.0114,13.0519,12.8397,-1.22%
"Oct 25, 1999",12.9173,12.8685,12.9383,12.853,0.48%
"Oct 26, 1999",12.8424,12.92,12.9364,12.8101,-0.58%
"Oct 27, 1999",12.8071,12.8345,12.8887,12.7571,-0.27%
"Oct 28, 1999",12.7386,12.8075,12.814,12.6993,-0.53%
"Oct 29, 1999",12.7683,12.735,12.7861,12.6829,0.23%
"Nov 01, 1999",12.7578,12.7659,12.8182,12.7206,-0.08%
"Nov 02, 1999",12.7819,12.7574,12.8156,12.7385,0.19%
"Nov 03, 1999",12.7665,12.7846,12.834,12.758,-0.12%
"Nov 04, 1999",12.608,12.7677,12.8023,12.5921,-1.24%
"Nov 05, 1999",12.5856,12.6038,12.6527,12.5433,-0.18%
"Nov 08, 1999",12.584,12.6115,12.6292,12.5387,-0.01%
"Nov 09, 1999",12.6192,12.5844,12.6341,12.5712,0.28%
"Nov 10, 1999",12.661,12.6149,12.661,12.5797,0.33%
"Nov 11, 1999",12.6093,12.6538,12.6624,12.587,-0.41%
"Nov 12, 1999",12.5568,12.6015,12.6089,12.5116,-0.42%
"Nov 15, 1999",12.6068,12.5482,12.6225,12.537,0.40%
"Nov 16, 1999",12.5649,12.5936,12.6258,12.5479,-0.33%
"Nov 17, 1999",12.6338,12.5608,12.6548,12.5533,0.55%
"Nov 18, 1999",12.5556,12.6225,12.6634,12.5313,-0.62%
"Nov 19, 1999",12.5969,12.5475,12.609,12.5277,0.33%
"Nov 22, 1999",12.5949,12.586,12.6228,12.5697,-0.02%
"Nov 23, 1999",12.6328,12.5891,12.6556,12.5767,0.30%
"Nov 24, 1999",12.5087,12.625,12.6522,12.4688,-0.98%
"Nov 25, 1999",12.5332,12.497,12.5771,12.4877,0.20%
"Nov 26, 1999",12.4846,12.5264,12.5685,12.4476,-0.39%
"Nov 29, 1999",12.484,12.476,12.4995,12.4194,0.00%
"Nov 30, 1999",12.4155,12.4799,12.4869,12.353,-0.55%
"Dec 01, 1999",12.4383,12.4108,12.4685,12.3897,0.18%
"Dec 02, 1999",12.4333,12.4336,12.4611,12.4017,-0.04%
"Dec 03, 1999",12.4385,12.4328,12.4618,12.4134,0.04%
"Dec 06, 1999",12.5958,12.4477,12.6339,12.4286,1.26%
"Dec 07, 1999",12.6304,12.59,12.6705,12.5699,0.27%
"Dec 08, 1999",12.6535,12.6226,12.6834,12.6085,0.18%
"Dec 09, 1999",12.6262,12.6525,12.6647,12.58,-0.22%
"Dec 10, 1999",12.6009,12.6246,12.6476,12.5886,-0.20%
"Dec 13, 1999",12.6284,12.6071,12.643,12.5923,0.22%
"Dec 14, 1999",12.5308,12.6278,12.6429,12.5149,-0.77%
"Dec 15, 1999",12.4879,12.5222,12.5498,12.4535,-0.34%
"Dec 16, 1999",12.5192,12.4801,12.5915,12.4793,0.25%
"Dec 17, 1999",12.4666,12.5239,12.5861,12.4495,-0.42%
"Dec 20, 1999",12.4962,12.4686,12.5218,12.441,0.24%
"Dec 21, 1999",12.5272,12.5059,12.5437,12.472,0.25%
"Dec 22, 1999",12.4985,12.5284,12.5583,12.469,-0.23%
"Dec 23, 1999",12.557,12.4952,12.576,12.4769,0.47%
"Dec 24, 1999",12.549,12.5461,12.6094,12.533,-0.06%
"Dec 27, 1999",12.5656,12.546,12.5803,12.5175,0.13%
"Dec 28, 1999",12.5526,12.5594,12.5958,12.5445,-0.10%
"Dec 29, 1999",12.5704,12.5568,12.5961,12.5416,0.14%
"Dec 30, 1999",12.5604,12.5611,12.5986,12.5223,-0.08%
"Dec 31, 1999",12.5783,12.5526,12.5861,12.5285,0.14%
"Jan 03, 2000",12.7302,12.5472,12.7513,12.5448,1.21%
"Jan 04, 2000",12.7315,12.7192,12.7662,12.683,0.01%
"Jan 05, 2000",12.7711,12.7156,12.7952,12.7146,0.31%
"Jan 06, 2000",12.8092,12.7687,12.8431,12.7589,0.30%
"Jan 07, 2000",12.7454,12.8057,12.8342,12.7226,-0.50%
"Jan 10, 2000",12.7334,12.7438,12.7544,12.6953,-0.09%
"Jan 11, 2000",12.8229,12.729,12.833,12.7212,0.70%
"Jan 12, 2000",12.8179,12.8065,12.8459,12.7936,-0.04%
"Jan 13, 2000",12.8091,12.8062,12.8366,12.7606,-0.07%
"Jan 14, 2000",12.7104,12.8159,12.8192,12.6984,-0.77%
"Jan 17, 2000",12.7028,12.7147,12.749,12.6716,-0.06%
"Jan 18, 2000",12.7372,12.7032,12.7498,12.6883,0.27%
"Jan 19, 2000",12.7906,12.7362,12.8003,12.7241,0.42%
"Jan 20, 2000",12.8696,12.7929,12.89,12.7666,0.62%
"Jan 21, 2000",12.8307,12.8656,12.8974,12.8151,-0.30%
"Jan 24, 2000",12.8474,12.8019,12.8826,12.8003,0.13%
"Jan 25, 2000",12.7938,12.854,12.8678,12.7797,-0.42%
"Jan 26, 2000",12.7475,12.7973,12.8152,12.7214,-0.36%
"Jan 27, 2000",12.7516,12.749,12.7654,12.7094,0.03%
"Jan 28, 2000",12.5968,12.7452,12.7555,12.5703,-1.21%
"Jan 31, 2000",12.5715,12.6254,12.6535,12.5397,-0.20%
"Feb 01, 2000",12.5606,12.5695,12.5885,12.5221,-0.09%
"Feb 02, 2000",12.5161,12.5649,12.569,12.4631,-0.35%
"Feb 03, 2000",12.4332,12.5119,12.522,12.3971,-0.66%
"Feb 04, 2000",12.3897,12.4273,12.4678,12.3147,-0.35%
"Feb 07, 2000",12.4358,12.3749,12.4448,12.3553,0.37%
"Feb 08, 2000",12.5394,12.4301,12.5584,12.4209,0.83%
"Feb 09, 2000",12.5775,12.5339,12.5841,12.4908,0.30%
"Feb 10, 2000",12.5221,12.5759,12.5843,12.4827,-0.44%
"Feb 11, 2000",12.392,12.5234,12.5329,12.3502,-1.04%
"Feb 14, 2000",12.3468,12.3936,12.4264,12.3332,-0.36%
"Feb 15, 2000",12.4239,12.3406,12.4356,12.3196,0.62%
"Feb 16, 2000",12.5152,12.4192,12.5199,12.4006,0.73%
"Feb 17, 2000",12.5161,12.5097,12.5598,12.4666,0.01%
"Feb 18, 2000",12.4613,12.5157,12.5232,12.4085,-0.44%
"Feb 21, 2000",12.4492,12.442,12.468,12.4225,-0.10%
"Feb 22, 2000",12.5512,12.448,12.6029,12.4452,0.82%
"Feb 23, 2000",12.4808,12.5454,12.5706,12.4595,-0.56%
"Feb 24, 2000",12.4578,12.48,12.4918,12.4262,-0.18%
"Feb 25, 2000",12.412,12.4531,12.4578,12.3578,-0.37%
"Feb 28, 2000",12.4181,12.396,12.4354,12.336,0.05%
"Feb 29, 2000",12.2875,12.4193,12.4475,12.2733,-1.05%
"Mar 01, 2000",12.3504,12.2861,12.3934,12.2554,0.51%
"Mar 02, 2000",12.2672,12.3379,12.3534,12.2601,-0.67%
"Mar 03, 2000",12.2866,12.2644,12.33,12.257,0.16%
"Mar 06, 2000",12.2582,12.2774,12.3143,12.2251,-0.23%
"Mar 07, 2000",12.296,12.2546,12.3195,12.2109,0.31%
"Mar 08, 2000",12.3043,12.3003,12.358,12.2495,0.07%
"Mar 09, 2000",12.3108,12.3066,12.3366,12.2796,0.05%
"Mar 10, 2000",12.2706,12.3207,12.3293,12.2603,-0.33%
"Mar 13, 2000",12.2969,12.2691,12.3247,12.2637,0.21%
"Mar 14, 2000",12.2772,12.2902,12.2977,12.2031,-0.16%
"Mar 15, 2000",12.2443,12.2774,12.2948,12.2143,-0.27%
"Mar 16, 2000",12.274,12.2473,12.2829,12.2092,0.24%
"Mar 17, 2000",12.2561,12.2621,12.2744,12.2187,-0.15%
"Mar 20, 2000",12.2147,12.2646,12.2661,12.1799,-0.34%
"Mar 21, 2000",12.2437,12.2209,12.2812,12.1843,0.24%
"Mar 22, 2000",12.2861,12.2335,12.3042,12.1539,0.35%
"Mar 23, 2000",12.3599,12.2869,12.3786,12.259,0.60%
"Mar 24, 2000",12.4047,12.3526,12.407,12.3253,0.36%
"Mar 27, 2000",12.3585,12.4046,12.4632,12.3272,-0.37%
"Mar 28, 2000",12.3721,12.3581,12.382,12.3154,0.11%
"Mar 29, 2000",12.3987,12.3683,12.4368,12.3089,0.21%
"Mar 30, 2000",12.4277,12.4068,12.4402,12.3551,0.23%
"Mar 31, 2000",12.3971,12.4174,12.4508,12.3743,-0.25%
"Apr 03, 2000",12.4379,12.3875,12.4532,12.3525,0.33%
"Apr 04, 2000",12.4032,12.4307,12.5184,12.3964,-0.28%
"Apr 05, 2000",12.3323,12.3989,12.4474,12.3168,-0.57%
"Apr 06, 2000",12.3045,12.3304,12.3766,12.2804,-0.23%
"Apr 07, 2000",12.2984,12.2991,12.351,12.2818,-0.05%
"Apr 10, 2000",12.3463,12.2996,12.3494,12.2904,0.39%
"Apr 11, 2000",12.3477,12.3401,12.3785,12.326,0.01%
"Apr 12, 2000",12.3692,12.3483,12.3747,12.3197,0.17%
"Apr 13, 2000",12.3562,12.3673,12.4076,12.3402,-0.11%
"Apr 14, 2000",12.369,12.3566,12.3964,12.3226,0.10%
"Apr 17, 2000",12.3066,12.3729,12.3932,12.2996,-0.50%
"Apr 18, 2000",12.2822,12.3074,12.3436,12.2596,-0.20%
"Apr 19, 2000",12.3204,12.2797,12.3341,12.2639,0.31%
"Apr 20, 2000",12.3033,12.3175,12.3279,12.2853,-0.14%
"Apr 21, 2000",12.2863,12.3004,12.323,12.2781,-0.14%
"Apr 24, 2000",12.302,12.2747,12.3249,12.2658,0.13%
"Apr 25, 2000",12.3171,12.304,12.3279,12.249,0.12%
"Apr 26, 2000",12.2708,12.312,12.3245,12.2622,-0.38%
"Apr 27, 2000",12.2459,12.2778,12.3163,12.2339,-0.20%
"Apr 28, 2000",12.0887,12.2466,12.2607,12.0723,-1.28%
"May 01, 2000",12.1029,12.0878,12.136,12.0831,0.12%
"May 02, 2000",12.1554,12.1002,12.2083,12.0901,0.43%
"May 03, 2000",12.1669,12.1563,12.1932,12.1178,0.09%
"May 04, 2000",12.0098,12.1599,12.1746,11.9587,-1.29%
"May 05, 2000",11.9075,12.0112,12.028,11.8751,-0.85%
"May 08, 2000",11.9407,11.9059,11.9659,11.8851,0.28%
"May 09, 2000",11.9262,11.9407,11.9727,11.9042,-0.12%
"May 10, 2000",11.7828,11.9268,11.9454,11.736,-1.20%
"May 11, 2000",11.72,11.759,11.7818,11.6266,-0.53%
"May 12, 2000",11.8205,11.7151,11.8422,11.6986,0.86%
"May 15, 2000",11.7298,11.8552,11.8624,11.7189,-0.77%
"May 16, 2000",11.6418,11.7163,11.7345,11.6188,-0.75%
"May 17, 2000",11.6585,11.6341,11.6763,11.588,0.14%
"May 18, 2000",11.5639,11.6522,11.6578,11.5006,-0.81%
"May 19, 2000",11.5887,11.5537,11.6105,11.484,0.21%
